Layer Values,Parameter Name,Shape
-0.056055196,encoder_soil.fc3.weight,26x30
-0.13365757,encoder_soil.fc3.weight,26x30
0.011916835,encoder_soil.fc3.weight,26x30
-0.055343952,encoder_soil.fc3.weight,26x30
0.08756995,encoder_soil.fc3.weight,26x30
-0.025231108,encoder_soil.fc3.weight,26x30
-0.69864196,encoder_soil.fc3.weight,26x30
-0.17113154,encoder_soil.fc3.weight,26x30
0.04098522,encoder_soil.fc3.weight,26x30
-0.33487636,encoder_soil.fc3.weight,26x30
0.26401156,encoder_soil.fc3.weight,26x30
0.2506581,encoder_soil.fc3.weight,26x30
-0.34613228,encoder_soil.fc3.weight,26x30
0.10648466,encoder_soil.fc3.weight,26x30
0.021276062,encoder_soil.fc3.weight,26x30
0.38364393,encoder_soil.fc3.weight,26x30
0.24583317,encoder_soil.fc3.weight,26x30
-0.07111204,encoder_soil.fc3.weight,26x30
0.40525326,encoder_soil.fc3.weight,26x30
-0.1280195,encoder_soil.fc3.weight,26x30
-0.043658588,encoder_soil.fc3.weight,26x30
0.35632578,encoder_soil.fc3.weight,26x30
-0.09423205,encoder_soil.fc3.weight,26x30
0.22337359,encoder_soil.fc3.weight,26x30
0.15531358,encoder_soil.fc3.weight,26x30
-0.1217062,encoder_soil.fc3.weight,26x30
-0.1372327,encoder_soil.fc3.weight,26x30
-0.47389904,encoder_soil.fc3.weight,26x30
-0.15418738,encoder_soil.fc3.weight,26x30
-0.10706413,encoder_soil.fc3.weight,26x30
-0.32275432,encoder_soil.fc3.weight,26x30
-0.1293507,encoder_soil.fc3.weight,26x30
0.2853989,encoder_soil.fc3.weight,26x30
0.46493858,encoder_soil.fc3.weight,26x30
0.106706165,encoder_soil.fc3.weight,26x30
0.14969075,encoder_soil.fc3.weight,26x30
0.30387908,encoder_soil.fc3.weight,26x30
0.27878544,encoder_soil.fc3.weight,26x30
0.41949752,encoder_soil.fc3.weight,26x30
0.008464096,encoder_soil.fc3.weight,26x30
-0.050141454,encoder_soil.fc3.weight,26x30
-0.117603995,encoder_soil.fc3.weight,26x30
-0.10182135,encoder_soil.fc3.weight,26x30
0.2897015,encoder_soil.fc3.weight,26x30
-0.08331822,encoder_soil.fc3.weight,26x30
0.2812434,encoder_soil.fc3.weight,26x30
0.1858726,encoder_soil.fc3.weight,26x30
-0.16422322,encoder_soil.fc3.weight,26x30
0.34955278,encoder_soil.fc3.weight,26x30
0.050955117,encoder_soil.fc3.weight,26x30
0.4378497,encoder_soil.fc3.weight,26x30
0.50509226,encoder_soil.fc3.weight,26x30
-0.097993255,encoder_soil.fc3.weight,26x30
-0.8526254,encoder_soil.fc3.weight,26x30
-0.040720765,encoder_soil.fc3.weight,26x30
-0.013768064,encoder_soil.fc3.weight,26x30
-0.15262361,encoder_soil.fc3.weight,26x30
0.20739459,encoder_soil.fc3.weight,26x30
0.11013374,encoder_soil.fc3.weight,26x30
0.18318541,encoder_soil.fc3.weight,26x30
-0.04238475,encoder_soil.fc3.weight,26x30
-0.16785236,encoder_soil.fc3.weight,26x30
0.25187317,encoder_soil.fc3.weight,26x30
-0.11659725,encoder_soil.fc3.weight,26x30
-0.053026587,encoder_soil.fc3.weight,26x30
0.4839787,encoder_soil.fc3.weight,26x30
0.11046454,encoder_soil.fc3.weight,26x30
0.23087971,encoder_soil.fc3.weight,26x30
0.2986698,encoder_soil.fc3.weight,26x30
0.20596482,encoder_soil.fc3.weight,26x30
-0.2824126,encoder_soil.fc3.weight,26x30
0.22405387,encoder_soil.fc3.weight,26x30
0.01802223,encoder_soil.fc3.weight,26x30
-0.1517527,encoder_soil.fc3.weight,26x30
0.5013039,encoder_soil.fc3.weight,26x30
0.3218343,encoder_soil.fc3.weight,26x30
0.1835072,encoder_soil.fc3.weight,26x30
0.108885564,encoder_soil.fc3.weight,26x30
0.05281453,encoder_soil.fc3.weight,26x30
-0.08241288,encoder_soil.fc3.weight,26x30
0.20613715,encoder_soil.fc3.weight,26x30
0.2930965,encoder_soil.fc3.weight,26x30
-0.057734445,encoder_soil.fc3.weight,26x30
-0.008391591,encoder_soil.fc3.weight,26x30
-0.151524,encoder_soil.fc3.weight,26x30
0.3184635,encoder_soil.fc3.weight,26x30
0.41747162,encoder_soil.fc3.weight,26x30
0.4760016,encoder_soil.fc3.weight,26x30
-0.016848048,encoder_soil.fc3.weight,26x30
0.10020527,encoder_soil.fc3.weight,26x30
-0.1035416,encoder_soil.fc3.weight,26x30
0.076277725,encoder_soil.fc3.weight,26x30
0.062356327,encoder_soil.fc3.weight,26x30
0.31340992,encoder_soil.fc3.weight,26x30
0.06401497,encoder_soil.fc3.weight,26x30
-0.117777176,encoder_soil.fc3.weight,26x30
0.082688145,encoder_soil.fc3.weight,26x30
0.08145807,encoder_soil.fc3.weight,26x30
0.08398233,encoder_soil.fc3.weight,26x30
-0.092586555,encoder_soil.fc3.weight,26x30
0.15420899,encoder_soil.fc3.weight,26x30
-0.006278765,encoder_soil.fc3.weight,26x30
0.0305637,encoder_soil.fc3.weight,26x30
-0.04165834,encoder_soil.fc3.weight,26x30
0.029063847,encoder_soil.fc3.weight,26x30
-0.044782538,encoder_soil.fc3.weight,26x30
0.18560122,encoder_soil.fc3.weight,26x30
-0.14405347,encoder_soil.fc3.weight,26x30
0.07082887,encoder_soil.fc3.weight,26x30
-0.049745526,encoder_soil.fc3.weight,26x30
-0.23103705,encoder_soil.fc3.weight,26x30
0.0691636,encoder_soil.fc3.weight,26x30
0.16265336,encoder_soil.fc3.weight,26x30
-0.16723199,encoder_soil.fc3.weight,26x30
0.43334842,encoder_soil.fc3.weight,26x30
0.19266458,encoder_soil.fc3.weight,26x30
0.5486801,encoder_soil.fc3.weight,26x30
0.2365591,encoder_soil.fc3.weight,26x30
-0.22389251,encoder_soil.fc3.weight,26x30
0.058871277,encoder_soil.fc3.weight,26x30
0.4117286,encoder_soil.fc3.weight,26x30
0.03302898,encoder_soil.fc3.weight,26x30
-0.15117568,encoder_soil.fc3.weight,26x30
0.24666364,encoder_soil.fc3.weight,26x30
0.5550186,encoder_soil.fc3.weight,26x30
-0.12152971,encoder_soil.fc3.weight,26x30
0.22687453,encoder_soil.fc3.weight,26x30
0.22927606,encoder_soil.fc3.weight,26x30
0.014482542,encoder_soil.fc3.weight,26x30
0.13554458,encoder_soil.fc3.weight,26x30
-0.122191146,encoder_soil.fc3.weight,26x30
0.08802575,encoder_soil.fc3.weight,26x30
0.034398455,encoder_soil.fc3.weight,26x30
-0.21156794,encoder_soil.fc3.weight,26x30
0.3906714,encoder_soil.fc3.weight,26x30
0.3190085,encoder_soil.fc3.weight,26x30
0.12126106,encoder_soil.fc3.weight,26x30
-0.13781862,encoder_soil.fc3.weight,26x30
0.37505218,encoder_soil.fc3.weight,26x30
-0.13669167,encoder_soil.fc3.weight,26x30
0.067009866,encoder_soil.fc3.weight,26x30
0.17238203,encoder_soil.fc3.weight,26x30
0.2341686,encoder_soil.fc3.weight,26x30
-0.33658764,encoder_soil.fc3.weight,26x30
0.15262315,encoder_soil.fc3.weight,26x30
0.26048484,encoder_soil.fc3.weight,26x30
-0.031270098,encoder_soil.fc3.weight,26x30
0.29352602,encoder_soil.fc3.weight,26x30
0.18819849,encoder_soil.fc3.weight,26x30
0.3796172,encoder_soil.fc3.weight,26x30
-0.013071756,encoder_soil.fc3.weight,26x30
-0.013074761,encoder_soil.fc3.weight,26x30
-0.042352304,encoder_soil.fc3.weight,26x30
0.1288258,encoder_soil.fc3.weight,26x30
0.6080018,encoder_soil.fc3.weight,26x30
-0.2296273,encoder_soil.fc3.weight,26x30
-0.35606885,encoder_soil.fc3.weight,26x30
0.3683969,encoder_soil.fc3.weight,26x30
0.03980709,encoder_soil.fc3.weight,26x30
0.0044399947,encoder_soil.fc3.weight,26x30
0.19460739,encoder_soil.fc3.weight,26x30
-0.05159369,encoder_soil.fc3.weight,26x30
0.12742537,encoder_soil.fc3.weight,26x30
-0.17809801,encoder_soil.fc3.weight,26x30
0.3217518,encoder_soil.fc3.weight,26x30
0.21913075,encoder_soil.fc3.weight,26x30
-0.33076978,encoder_soil.fc3.weight,26x30
-0.03809133,encoder_soil.fc3.weight,26x30
-0.097804815,encoder_soil.fc3.weight,26x30
-0.124096416,encoder_soil.fc3.weight,26x30
0.58719516,encoder_soil.fc3.weight,26x30
0.11080335,encoder_soil.fc3.weight,26x30
0.20435722,encoder_soil.fc3.weight,26x30
0.17111705,encoder_soil.fc3.weight,26x30
0.011556402,encoder_soil.fc3.weight,26x30
0.08503162,encoder_soil.fc3.weight,26x30
0.16137685,encoder_soil.fc3.weight,26x30
-0.016219994,encoder_soil.fc3.weight,26x30
0.20789616,encoder_soil.fc3.weight,26x30
-0.043194562,encoder_soil.fc3.weight,26x30
0.08231114,encoder_soil.fc3.weight,26x30
0.16242963,encoder_soil.fc3.weight,26x30
0.12206513,encoder_soil.fc3.weight,26x30
0.04708794,encoder_soil.fc3.weight,26x30
-0.14565298,encoder_soil.fc3.weight,26x30
0.00062349095,encoder_soil.fc3.weight,26x30
-0.0146159725,encoder_soil.fc3.weight,26x30
-0.09694105,encoder_soil.fc3.weight,26x30
0.3061833,encoder_soil.fc3.weight,26x30
-0.15626384,encoder_soil.fc3.weight,26x30
0.28404352,encoder_soil.fc3.weight,26x30
0.24320835,encoder_soil.fc3.weight,26x30
0.37081242,encoder_soil.fc3.weight,26x30
-0.15177223,encoder_soil.fc3.weight,26x30
0.1920057,encoder_soil.fc3.weight,26x30
0.40985578,encoder_soil.fc3.weight,26x30
0.16815476,encoder_soil.fc3.weight,26x30
0.43367577,encoder_soil.fc3.weight,26x30
0.09343072,encoder_soil.fc3.weight,26x30
0.023824979,encoder_soil.fc3.weight,26x30
0.027233202,encoder_soil.fc3.weight,26x30
0.09769813,encoder_soil.fc3.weight,26x30
0.1126553,encoder_soil.fc3.weight,26x30
-0.01861865,encoder_soil.fc3.weight,26x30
-0.20742829,encoder_soil.fc3.weight,26x30
-0.16448043,encoder_soil.fc3.weight,26x30
-0.06555592,encoder_soil.fc3.weight,26x30
-0.09683316,encoder_soil.fc3.weight,26x30
0.11027245,encoder_soil.fc3.weight,26x30
0.17049737,encoder_soil.fc3.weight,26x30
0.191651,encoder_soil.fc3.weight,26x30
0.03206907,encoder_soil.fc3.weight,26x30
0.13130061,encoder_soil.fc3.weight,26x30
0.15677108,encoder_soil.fc3.weight,26x30
-0.015509055,encoder_soil.fc3.weight,26x30
-0.30825582,encoder_soil.fc3.weight,26x30
0.2565607,encoder_soil.fc3.weight,26x30
0.053325683,encoder_soil.fc3.weight,26x30
0.16905151,encoder_soil.fc3.weight,26x30
0.18116501,encoder_soil.fc3.weight,26x30
-0.27731782,encoder_soil.fc3.weight,26x30
-0.1743889,encoder_soil.fc3.weight,26x30
0.09937525,encoder_soil.fc3.weight,26x30
0.26276195,encoder_soil.fc3.weight,26x30
-0.4158948,encoder_soil.fc3.weight,26x30
0.37146714,encoder_soil.fc3.weight,26x30
0.15151405,encoder_soil.fc3.weight,26x30
0.08292622,encoder_soil.fc3.weight,26x30
0.41276774,encoder_soil.fc3.weight,26x30
0.08676793,encoder_soil.fc3.weight,26x30
0.2681166,encoder_soil.fc3.weight,26x30
0.020583998,encoder_soil.fc3.weight,26x30
0.087817475,encoder_soil.fc3.weight,26x30
-0.07943729,encoder_soil.fc3.weight,26x30
0.09533918,encoder_soil.fc3.weight,26x30
0.011674208,encoder_soil.fc3.weight,26x30
0.01928667,encoder_soil.fc3.weight,26x30
0.35158238,encoder_soil.fc3.weight,26x30
0.10435845,encoder_soil.fc3.weight,26x30
-0.08007794,encoder_soil.fc3.weight,26x30
-0.4141552,encoder_soil.fc3.weight,26x30
0.1047673,encoder_soil.fc3.weight,26x30
-0.12913331,encoder_soil.fc3.weight,26x30
0.016819676,encoder_soil.fc3.weight,26x30
-0.107249215,encoder_soil.fc3.weight,26x30
0.18618841,encoder_soil.fc3.weight,26x30
-0.23522112,encoder_soil.fc3.weight,26x30
-0.014843071,encoder_soil.fc3.weight,26x30
-0.45576295,encoder_soil.fc3.weight,26x30
0.2242888,encoder_soil.fc3.weight,26x30
0.18853688,encoder_soil.fc3.weight,26x30
-0.08164038,encoder_soil.fc3.weight,26x30
0.30407292,encoder_soil.fc3.weight,26x30
0.095759384,encoder_soil.fc3.weight,26x30
-0.19468683,encoder_soil.fc3.weight,26x30
-0.417907,encoder_soil.fc3.weight,26x30
-0.21948622,encoder_soil.fc3.weight,26x30
-0.03676618,encoder_soil.fc3.weight,26x30
0.22366959,encoder_soil.fc3.weight,26x30
0.004852423,encoder_soil.fc3.weight,26x30
-0.054730546,encoder_soil.fc3.weight,26x30
-0.11669226,encoder_soil.fc3.weight,26x30
-0.04336998,encoder_soil.fc3.weight,26x30
0.13441075,encoder_soil.fc3.weight,26x30
0.10203771,encoder_soil.fc3.weight,26x30
0.22161822,encoder_soil.fc3.weight,26x30
-0.16629012,encoder_soil.fc3.weight,26x30
-0.3304495,encoder_soil.fc3.weight,26x30
0.19936574,encoder_soil.fc3.weight,26x30
0.063934036,encoder_soil.fc3.weight,26x30
0.057816308,encoder_soil.fc3.weight,26x30
0.06397393,encoder_soil.fc3.weight,26x30
-0.16474257,encoder_soil.fc3.weight,26x30
0.028279154,encoder_soil.fc3.weight,26x30
-0.29173264,encoder_soil.fc3.weight,26x30
-0.072780885,encoder_soil.fc3.weight,26x30
0.19723652,encoder_soil.fc3.weight,26x30
0.22771381,encoder_soil.fc3.weight,26x30
0.33236086,encoder_soil.fc3.weight,26x30
0.3562018,encoder_soil.fc3.weight,26x30
0.47218305,encoder_soil.fc3.weight,26x30
0.24570572,encoder_soil.fc3.weight,26x30
-0.050133687,encoder_soil.fc3.weight,26x30
0.072582185,encoder_soil.fc3.weight,26x30
-0.13341612,encoder_soil.fc3.weight,26x30
0.23799326,encoder_soil.fc3.weight,26x30
-0.09653424,encoder_soil.fc3.weight,26x30
-0.05964381,encoder_soil.fc3.weight,26x30
0.010403647,encoder_soil.fc3.weight,26x30
0.6319694,encoder_soil.fc3.weight,26x30
0.3404389,encoder_soil.fc3.weight,26x30
0.0030560466,encoder_soil.fc3.weight,26x30
0.34061462,encoder_soil.fc3.weight,26x30
-0.2602953,encoder_soil.fc3.weight,26x30
0.23387103,encoder_soil.fc3.weight,26x30
0.29191408,encoder_soil.fc3.weight,26x30
0.29180005,encoder_soil.fc3.weight,26x30
-0.06844676,encoder_soil.fc3.weight,26x30
0.3704525,encoder_soil.fc3.weight,26x30
-0.08271873,encoder_soil.fc3.weight,26x30
0.084672995,encoder_soil.fc3.weight,26x30
0.0631993,encoder_soil.fc3.weight,26x30
-0.17190851,encoder_soil.fc3.weight,26x30
-0.0774093,encoder_soil.fc3.weight,26x30
-0.032418158,encoder_soil.fc3.weight,26x30
0.006051873,encoder_soil.fc3.weight,26x30
0.18883315,encoder_soil.fc3.weight,26x30
0.025310867,encoder_soil.fc3.weight,26x30
-0.23692483,encoder_soil.fc3.weight,26x30
0.07105785,encoder_soil.fc3.weight,26x30
-0.07054863,encoder_soil.fc3.weight,26x30
0.17759863,encoder_soil.fc3.weight,26x30
0.14953363,encoder_soil.fc3.weight,26x30
-0.0035067678,encoder_soil.fc3.weight,26x30
-0.30838764,encoder_soil.fc3.weight,26x30
0.080575585,encoder_soil.fc3.weight,26x30
-0.040863406,encoder_soil.fc3.weight,26x30
0.1692871,encoder_soil.fc3.weight,26x30
0.066681005,encoder_soil.fc3.weight,26x30
-0.041800875,encoder_soil.fc3.weight,26x30
0.1618889,encoder_soil.fc3.weight,26x30
0.04964104,encoder_soil.fc3.weight,26x30
0.043667506,encoder_soil.fc3.weight,26x30
-0.0473016,encoder_soil.fc3.weight,26x30
-0.10501237,encoder_soil.fc3.weight,26x30
0.23765405,encoder_soil.fc3.weight,26x30
-0.10498664,encoder_soil.fc3.weight,26x30
0.33882236,encoder_soil.fc3.weight,26x30
0.068083525,encoder_soil.fc3.weight,26x30
-0.2645847,encoder_soil.fc3.weight,26x30
0.065698184,encoder_soil.fc3.weight,26x30
0.08382299,encoder_soil.fc3.weight,26x30
0.27445757,encoder_soil.fc3.weight,26x30
-0.14913449,encoder_soil.fc3.weight,26x30
0.27083296,encoder_soil.fc3.weight,26x30
-0.12933518,encoder_soil.fc3.weight,26x30
0.327283,encoder_soil.fc3.weight,26x30
0.24695387,encoder_soil.fc3.weight,26x30
0.16132285,encoder_soil.fc3.weight,26x30
0.062919006,encoder_soil.fc3.weight,26x30
0.36682817,encoder_soil.fc3.weight,26x30
-0.051134665,encoder_soil.fc3.weight,26x30
0.11573267,encoder_soil.fc3.weight,26x30
-0.3481923,encoder_soil.fc3.weight,26x30
0.05011962,encoder_soil.fc3.weight,26x30
0.045686685,encoder_soil.fc3.weight,26x30
0.10307953,encoder_soil.fc3.weight,26x30
-0.17694774,encoder_soil.fc3.weight,26x30
0.55716,encoder_soil.fc3.weight,26x30
-0.2627864,encoder_soil.fc3.weight,26x30
0.343326,encoder_soil.fc3.weight,26x30
0.03979438,encoder_soil.fc3.weight,26x30
-0.18241931,encoder_soil.fc3.weight,26x30
0.1556055,encoder_soil.fc3.weight,26x30
0.09397684,encoder_soil.fc3.weight,26x30
-0.30044368,encoder_soil.fc3.weight,26x30
0.020598201,encoder_soil.fc3.weight,26x30
0.10446589,encoder_soil.fc3.weight,26x30
0.41217625,encoder_soil.fc3.weight,26x30
0.037384003,encoder_soil.fc3.weight,26x30
-0.097324416,encoder_soil.fc3.weight,26x30
0.41974795,encoder_soil.fc3.weight,26x30
-0.07099784,encoder_soil.fc3.weight,26x30
0.6342833,encoder_soil.fc3.weight,26x30
-0.26786348,encoder_soil.fc3.weight,26x30
0.30779752,encoder_soil.fc3.weight,26x30
0.0727636,encoder_soil.fc3.weight,26x30
0.16123593,encoder_soil.fc3.weight,26x30
-0.15674862,encoder_soil.fc3.weight,26x30
-0.20014843,encoder_soil.fc3.weight,26x30
0.042808216,encoder_soil.fc3.weight,26x30
-0.009725688,encoder_soil.fc3.weight,26x30
0.011617841,encoder_soil.fc3.weight,26x30
0.015955657,encoder_soil.fc3.weight,26x30
0.05835694,encoder_soil.fc3.weight,26x30
0.2531438,encoder_soil.fc3.weight,26x30
0.2138567,encoder_soil.fc3.weight,26x30
0.091196105,encoder_soil.fc3.weight,26x30
-0.12642282,encoder_soil.fc3.weight,26x30
0.2593651,encoder_soil.fc3.weight,26x30
-0.08501025,encoder_soil.fc3.weight,26x30
0.38083392,encoder_soil.fc3.weight,26x30
0.25509197,encoder_soil.fc3.weight,26x30
0.029398331,encoder_soil.fc3.weight,26x30
-0.14334655,encoder_soil.fc3.weight,26x30
-0.14987661,encoder_soil.fc3.weight,26x30
0.20471698,encoder_soil.fc3.weight,26x30
0.07765832,encoder_soil.fc3.weight,26x30
0.25929272,encoder_soil.fc3.weight,26x30
0.41051275,encoder_soil.fc3.weight,26x30
0.09897655,encoder_soil.fc3.weight,26x30
-0.31903067,encoder_soil.fc3.weight,26x30
0.005361006,encoder_soil.fc3.weight,26x30
0.1515683,encoder_soil.fc3.weight,26x30
0.19299859,encoder_soil.fc3.weight,26x30
0.023779884,encoder_soil.fc3.weight,26x30
-0.4160752,encoder_soil.fc3.weight,26x30
-0.25298607,encoder_soil.fc3.weight,26x30
0.10203784,encoder_soil.fc3.weight,26x30
-0.07300639,encoder_soil.fc3.weight,26x30
0.3595229,encoder_soil.fc3.weight,26x30
0.2424184,encoder_soil.fc3.weight,26x30
0.0015316787,encoder_soil.fc3.weight,26x30
0.18531166,encoder_soil.fc3.weight,26x30
-0.0017439906,encoder_soil.fc3.weight,26x30
0.3574993,encoder_soil.fc3.weight,26x30
0.47298324,encoder_soil.fc3.weight,26x30
0.029793873,encoder_soil.fc3.weight,26x30
0.11698332,encoder_soil.fc3.weight,26x30
-0.057948302,encoder_soil.fc3.weight,26x30
-0.10176572,encoder_soil.fc3.weight,26x30
-0.055326574,encoder_soil.fc3.weight,26x30
0.07464312,encoder_soil.fc3.weight,26x30
0.019339768,encoder_soil.fc3.weight,26x30
0.10727845,encoder_soil.fc3.weight,26x30
-0.04622985,encoder_soil.fc3.weight,26x30
-0.24788237,encoder_soil.fc3.weight,26x30
-0.41984496,encoder_soil.fc3.weight,26x30
-0.35657865,encoder_soil.fc3.weight,26x30
0.012046715,encoder_soil.fc3.weight,26x30
0.425751,encoder_soil.fc3.weight,26x30
0.38551307,encoder_soil.fc3.weight,26x30
0.07601603,encoder_soil.fc3.weight,26x30
-0.14705294,encoder_soil.fc3.weight,26x30
-0.028597742,encoder_soil.fc3.weight,26x30
-0.09790559,encoder_soil.fc3.weight,26x30
0.39058575,encoder_soil.fc3.weight,26x30
0.303584,encoder_soil.fc3.weight,26x30
-0.049974818,encoder_soil.fc3.weight,26x30
0.2805845,encoder_soil.fc3.weight,26x30
0.14427538,encoder_soil.fc3.weight,26x30
-0.071149044,encoder_soil.fc3.weight,26x30
0.013586549,encoder_soil.fc3.weight,26x30
0.47754383,encoder_soil.fc3.weight,26x30
0.2718787,encoder_soil.fc3.weight,26x30
-0.15411982,encoder_soil.fc3.weight,26x30
0.0018663161,encoder_soil.fc3.weight,26x30
-0.17894205,encoder_soil.fc3.weight,26x30
-0.33657676,encoder_soil.fc3.weight,26x30
0.07904855,encoder_soil.fc3.weight,26x30
0.1188697,encoder_soil.fc3.weight,26x30
0.0419937,encoder_soil.fc3.weight,26x30
0.04486026,encoder_soil.fc3.weight,26x30
0.1866987,encoder_soil.fc3.weight,26x30
0.38037953,encoder_soil.fc3.weight,26x30
0.2255255,encoder_soil.fc3.weight,26x30
-0.10873356,encoder_soil.fc3.weight,26x30
0.21385008,encoder_soil.fc3.weight,26x30
0.07330201,encoder_soil.fc3.weight,26x30
-0.09540353,encoder_soil.fc3.weight,26x30
0.09419158,encoder_soil.fc3.weight,26x30
0.15065958,encoder_soil.fc3.weight,26x30
-0.033505835,encoder_soil.fc3.weight,26x30
0.18350674,encoder_soil.fc3.weight,26x30
-0.144815,encoder_soil.fc3.weight,26x30
0.036600552,encoder_soil.fc3.weight,26x30
-0.034084566,encoder_soil.fc3.weight,26x30
-0.13885339,encoder_soil.fc3.weight,26x30
0.16194928,encoder_soil.fc3.weight,26x30
-0.2195711,encoder_soil.fc3.weight,26x30
0.13085079,encoder_soil.fc3.weight,26x30
-0.21531624,encoder_soil.fc3.weight,26x30
0.37740698,encoder_soil.fc3.weight,26x30
0.31976092,encoder_soil.fc3.weight,26x30
0.52501625,encoder_soil.fc3.weight,26x30
-0.07656624,encoder_soil.fc3.weight,26x30
-0.13014792,encoder_soil.fc3.weight,26x30
-0.06560659,encoder_soil.fc3.weight,26x30
0.26535106,encoder_soil.fc3.weight,26x30
-0.026835348,encoder_soil.fc3.weight,26x30
0.17826948,encoder_soil.fc3.weight,26x30
-0.107965134,encoder_soil.fc3.weight,26x30
-0.09610912,encoder_soil.fc3.weight,26x30
0.26144683,encoder_soil.fc3.weight,26x30
-0.0786484,encoder_soil.fc3.weight,26x30
-0.014856715,encoder_soil.fc3.weight,26x30
0.19058585,encoder_soil.fc3.weight,26x30
0.22140384,encoder_soil.fc3.weight,26x30
-0.10385649,encoder_soil.fc3.weight,26x30
-0.03311455,encoder_soil.fc3.weight,26x30
-0.08769915,encoder_soil.fc3.weight,26x30
0.11872034,encoder_soil.fc3.weight,26x30
0.14334194,encoder_soil.fc3.weight,26x30
0.10760415,encoder_soil.fc3.weight,26x30
-0.056258082,encoder_soil.fc3.weight,26x30
0.059078187,encoder_soil.fc3.weight,26x30
0.07372296,encoder_soil.fc3.weight,26x30
0.1327243,encoder_soil.fc3.weight,26x30
0.19681042,encoder_soil.fc3.weight,26x30
0.2170093,encoder_soil.fc3.weight,26x30
-0.26684293,encoder_soil.fc3.weight,26x30
-0.2144204,encoder_soil.fc3.weight,26x30
0.21955307,encoder_soil.fc3.weight,26x30
-0.008522473,encoder_soil.fc3.weight,26x30
0.038211383,encoder_soil.fc3.weight,26x30
0.0021740193,encoder_soil.fc3.weight,26x30
-0.20529057,encoder_soil.fc3.weight,26x30
0.15197355,encoder_soil.fc3.weight,26x30
0.35425416,encoder_soil.fc3.weight,26x30
0.3530847,encoder_soil.fc3.weight,26x30
0.19389549,encoder_soil.fc3.weight,26x30
-0.08090089,encoder_soil.fc3.weight,26x30
0.1715549,encoder_soil.fc3.weight,26x30
0.12701227,encoder_soil.fc3.weight,26x30
0.23319335,encoder_soil.fc3.weight,26x30
0.3339547,encoder_soil.fc3.weight,26x30
-0.05951242,encoder_soil.fc3.weight,26x30
0.36094555,encoder_soil.fc3.weight,26x30
-0.19551358,encoder_soil.fc3.weight,26x30
0.48478636,encoder_soil.fc3.weight,26x30
0.17089237,encoder_soil.fc3.weight,26x30
0.07337808,encoder_soil.fc3.weight,26x30
-0.24418534,encoder_soil.fc3.weight,26x30
0.15474075,encoder_soil.fc3.weight,26x30
0.06532084,encoder_soil.fc3.weight,26x30
0.15616593,encoder_soil.fc3.weight,26x30
0.085022524,encoder_soil.fc3.weight,26x30
0.081632145,encoder_soil.fc3.weight,26x30
-0.14586847,encoder_soil.fc3.weight,26x30
0.125923,encoder_soil.fc3.weight,26x30
-0.114185266,encoder_soil.fc3.weight,26x30
0.3815886,encoder_soil.fc3.weight,26x30
0.23375808,encoder_soil.fc3.weight,26x30
-0.4821355,encoder_soil.fc3.weight,26x30
0.038299553,encoder_soil.fc3.weight,26x30
0.45149493,encoder_soil.fc3.weight,26x30
0.29147723,encoder_soil.fc3.weight,26x30
0.4129407,encoder_soil.fc3.weight,26x30
-0.20771332,encoder_soil.fc3.weight,26x30
0.033754934,encoder_soil.fc3.weight,26x30
-0.34124586,encoder_soil.fc3.weight,26x30
-0.4925379,encoder_soil.fc3.weight,26x30
0.35909283,encoder_soil.fc3.weight,26x30
0.5095011,encoder_soil.fc3.weight,26x30
0.015946575,encoder_soil.fc3.weight,26x30
0.31695062,encoder_soil.fc3.weight,26x30
0.42064276,encoder_soil.fc3.weight,26x30
0.3230679,encoder_soil.fc3.weight,26x30
-0.124091044,encoder_soil.fc3.weight,26x30
-0.043754887,encoder_soil.fc3.weight,26x30
0.18170212,encoder_soil.fc3.weight,26x30
0.31225264,encoder_soil.fc3.weight,26x30
0.2731143,encoder_soil.fc3.weight,26x30
0.09652734,encoder_soil.fc3.weight,26x30
0.18810426,encoder_soil.fc3.weight,26x30
-0.13711844,encoder_soil.fc3.weight,26x30
0.04266658,encoder_soil.fc3.weight,26x30
-0.33611748,encoder_soil.fc3.weight,26x30
0.16524397,encoder_soil.fc3.weight,26x30
0.032805696,encoder_soil.fc3.weight,26x30
-0.19234338,encoder_soil.fc3.weight,26x30
0.22600372,encoder_soil.fc3.weight,26x30
0.49476108,encoder_soil.fc3.weight,26x30
-0.028651219,encoder_soil.fc3.weight,26x30
-0.15414938,encoder_soil.fc3.weight,26x30
-0.10180278,encoder_soil.fc3.weight,26x30
0.1996369,encoder_soil.fc3.weight,26x30
-0.018226568,encoder_soil.fc3.weight,26x30
-0.16049084,encoder_soil.fc3.weight,26x30
-0.22726011,encoder_soil.fc3.weight,26x30
0.2983031,encoder_soil.fc3.weight,26x30
0.38712925,encoder_soil.fc3.weight,26x30
-0.018374331,encoder_soil.fc3.weight,26x30
0.21372992,encoder_soil.fc3.weight,26x30
0.15956128,encoder_soil.fc3.weight,26x30
0.3613947,encoder_soil.fc3.weight,26x30
0.08477088,encoder_soil.fc3.weight,26x30
0.11374411,encoder_soil.fc3.weight,26x30
0.27770513,encoder_soil.fc3.weight,26x30
-0.0059412373,encoder_soil.fc3.weight,26x30
0.5297746,encoder_soil.fc3.weight,26x30
0.033347145,encoder_soil.fc3.weight,26x30
0.3697632,encoder_soil.fc3.weight,26x30
